Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
FERRY ,1985|samp. 133-1|58||57.22|-6.22||CONTINENTAL FLOOD BASALT|49.1|0.71|15.4||8.649|0.16|7.95|12.2|2.15|0.42||0.05||||1|0.8|49.4399106541712|0.648441634565887|14.0176869138747|0|1.74801514096743|7.54557413734921|0.167850755048035|12.9134789967897|11.1362115542605|1.95537593812694|0.381980415820146|0|0.0454738590262079|1306.40824844109|1380.31783236494|0.908127102776608|0.234915938255525|2.7|1.3|Harzburgite
FERRY ,1985|samp. 79-1|58||57|-5.7||CONTINENTAL FLOOD BASALT|48.2|0.97|14.3||9.72|0.16|8.41|12.1|2.35|0.38||0.08||||1|0.8|48.278788071407|0.845874850830664|12.4152851092066|0|1.87271077133716|8.43320785978385|0.165951971478641|15.0108107656587|10.5411126061041|2.03743995955664|0.329458376438946|0|0.0693596581976727|1353.45134673664|1435.38193495108|0.912148970554725|0.250578313318125|3.3|1.3|Harzburgite
DEBARI ,1994|samp. SF-100|462.5||-27|-67.6||CONVERGENT MARGIN|50|0.37|17.52||9.93|0.22|7.71|12.29|1.67|0.22||0.05|29.89|||1|0.8|48.0798020990038|0.300236484762548|14.139591027025|0|1.77786894626349|8.54009788320502|0.222146563701995|15.4156616163394|9.96157464446399|1.34548692156799|0.177249774098777|0|0.040284039567904|1353.94122496764|1445.92594188947|0.912206759478168|0.272130834239293|3.3|1.3|Harzburgite
XU et al., 2007|s.LZ-56|255|4|26|102|EMEISHAN / YUNNAN PROVINCE / BINCHUAN SECTION|CONTINENTAL FLOOD BASALT|46.32|2.79|9.92||10.56|0.16|12.52|10.65|0.89|1.36||0.22|36.5|41.5|2.9|1|0.8|47.7732383934523|2.67305038876984|9.48520618106208|0|2.24144880651551|8.87412923766599|0.165187585282304|16.2318177812078|10.1966694021408|0.850094930880171|1.2990214674124|0|0.210135825610829|1370.81423805064|1467.09834823003|0.914130771968215|0.27671803252038|3.5|1.5|Harzburgite
UJIKE et al., 2007|s.K170|2700|0|49.5|-94.95|SUPERIOR PROVINCE_ARCHEAN / WABIGOON GREENSTONE BELT / WESTERN WABIGOON GREENSTONE BELT / UPPER KEEWATIN ASSEMBLAGE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.34|0.58|12.71||11.06|0.18|11.39|11.79|1.56|0.26||0.13|6||0.2|1|0.8|48.842859028703|0.497812777415495|10.8705043779987|0|2.0985688101539|8.98929030423163|0.176433210347494|16.7515023850794|10.1080253710704|1.33200298800004|0.222000498000006|0|0.111000249000003|1381.6795756603|1480.52149031206|0.913913019845249|0.304701792605657|3.6|1.1|Harzburgite
GARDE ,2007|s.477310|3025|25|64.75|-51|NORTH ATLANTIC CRATON_ARCHEAN / GREENLAND - QUSSUK GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|49.37|0.53|16.75||9.55|0.17|7.27|12.54|1.49|0.38||0.02|7|0.8|0.07|1|0.8|48.3402665904092|0.438200530719278|13.77271990308|0|1.74209166036923|8.44029245606098|0.175912520435435|15.1819941612549|10.3570573010804|1.22311252175662|0.311934737092291|0|0.0164176177416995|1347.21032072444|1439.84362548805|0.911735984931516|0.271856459608218|3.3|1.3|Harzburgite
SAAL et al., 2007|s.CA90-15|0.002|0.001|-0.87|-91.35|GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / CERRO AZUL / PACIFIC OCEAN|OCEAN ISLAND|48.73|2.16|15.61||10.12|0.17|7.2|12.51|2.82|0.46||0.23|9|5.71|3.54|1|0.8|47.0714754223682|1.76304962174103|12.6733405247568|0|1.82301306022995|8.69513726779711|0.173103970440002|14.7539974144977|10.2015772550929|2.28597191050574|0.372889035047035|0|0.186444517523518|1351.77359881792|1428.67916911925|0.909880605606857|0.132940931566804|3.2|2|Spinel Peridotite
SAAL et al., 2007|s.GI92-4|0.002|0.001|-0.63|-90.38|GALAPAGOS ISLANDS / SANTA CRUZ (INDEFATIGABLE) / PACIFIC OCEAN|OCEAN ISLAND|47.19|1.28|16.03||10.35|0.163|11.4|10.81|2.46|0.15||0.159|1.34|23.26|0.22|1|0.8|46.6496108450137|1.19285116500492|14.9125777561855|0|2.13839596911096|8.36457440786656|0.162248649426049|13.9360378868048|10.0692605212535|2.28715394957085|0.13946060668115|0|0.147828243082019|1336.51038983283|1407.25677879609|0.908457303357721|0.113684241827025|3|2|Spinel Peridotite
SAAL et al., 2007|s.NSK97-220|0.002|0.001|-0.3525|-91.5667|GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH) / PACIFIC OCEAN|OCEAN ISLAND|48.88|2.47|16.15||9.62|0.164|7.17|12.68|2.32|0.31||0.244|6.09|15.86|1.2|1|0.8|47.3497729047529|2.05973126803486|13.4018598872488|0|1.77168379044809|8.29533043874408|0.167781383922192|14.0061747820944|10.5658374302156|1.9227004960788|0.256912566286391|0|0.202215052173805|1328.55814620906|1409.09807247767|0.908913595563744|0.146112048863395|3|1.8|Spinel Peridotite
SAAL et al., 2007|s.NSK97-232|0.002|0.001|-0.4393|-91.4058|GALAPAGOS ISLANDS / FERNANDINA (NARBOROUGH) / PACIFIC OCEAN|OCEAN ISLAND|49.53|2.42|16.15||9.63|0.168|6.77|12.33|2.46|0.31||0.237|5.01|14.47|1.08|1|0.8|47.6690156796865|1.96167138487897|13.0182755724508|0|1.72231474369717|8.4097132777546|0.172406716990932|14.640244655909|9.98626430774545|1.97985713527806|0.249494191843983|0|0.190742333764593|1342.98948731938|1425.70670901787|0.910891069956706|0.204832457232332|3.2|1.7|Spinel Peridotite
SAAL et al., 2007|s.NSK97-262|0.002|0.001|-1.3147|-90.5083|GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES) / PACIFIC OCEAN|OCEAN ISLAND|48.19|1.85|16.16||9.8|0.174|8.48|11.72|2.88|0.55||0.201|10.07|13.76|0.84|1|0.8|47.1319445106125|1.62146729692948|14.1141007785616|0|1.90029513248902|8.18831738229691|0.17580824119113|13.4341439229692|10.2655684168579|2.51304335888344|0.479921474786768|0|0.175389484422073|1328.39308397104|1394.0565134697|0.907567336141441|0.0911311490577085|2.8|1.9|Spinel Peridotite
SAAL et al., 2007|s.SG93-15|0.002|0.001|-0.7669|-91.3995|GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / CERRO AZUL / PACIFIC OCEAN|OCEAN ISLAND|48.88|2.4|15.43||10.07|0.173|7|12.5|2.78|0.52||0.267|9.88|21.04|1.42|1|0.8|47.133059171625|1.94411373709013|12.4298188541148|0|1.79979330685495|8.69667106180272|0.176563531391387|14.8349135114517|10.116210592801|2.235890195507|0.418224065346633|0|0.214741972014521|1352.83224368035|1430.79225508057|0.910234899688114|0.143930185512132|3.2|1.9|Spinel Peridotite
SAAL et al., 2007|s.SG93-5|0.002|0.001|-0.8682|-91.498|GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / CERRO AZUL / PACIFIC OCEAN|OCEAN ISLAND|48.09|2.04|14.79||9.96|0.175|10.2|11.75|2.45|0.34||0.21|6.11|15.5|1.01|1|0.8|47.3569995539957|1.86837771714132|13.5150198789971|0|2.02116033032355|8.13358803153517|0.174992058774905|13.4346131304655|10.7557247546535|2.23727837769248|0.310479448332834|0|0.191766718087927|1322.31930118832|1394.06887381423|0.907514133901726|0.108870015999919|2.8|1.8|Spinel Peridotite
CONTE, 1997|s.SH-14|32.5|32.5|39.06|9.1|LIGURIA-SARDO-TYRRHENIAN ARC / SARDINIA / SOUTHERN SARDINIA|CONVERGENT MARGIN|47.95|0.85|20.23||8.822|0.18|6.53|12.04|1.74|0.19||0.04|11|4||1|0.8|47.2114705508141|0.724116252536334|17.1520211095025|0|1.66020271859281|7.84857147648426|0.188933444098141|13.2946409999761|10.2517486055195|1.47351930249169|0.160901533030702|0|0.033874006953832|1309.19500120259|1390.37994433658|0.908417152989037|0.184442236307234|2.8|1.9|Spinel Peridotite
MAEHARA and MAEDA,2004|s.HJ15|49|16|26.7028|142.16|IZU-BONIN ARC / BONIN (= OGASAWARA) ISLANDS / HAHA-JIMA / MOTOCHI FORMATION / PACIFIC OCEAN|CONVERGENT MARGIN|51.06|0.61|16.35||9.07|0.16|8.16|11.7|2.1|0.26||0.1|3.1|2||1|0.8|49.7534261089755|0.53216980440936|14.2098599623414|0|1.74996714612024|7.7378436090369|0.162961791819521|13.517626468749|10.2002976655987|1.82328440251779|0.225739973645059|0|0.0868230667865613|1319.38941546044|1396.25511407694|0.908572873291191|0.263154317230464|2.9|1|Harzburgite
MAEHARA and MAEDA,2004|s.HJ16|49|16|26.7022|142.1603|IZU-BONIN ARC / BONIN (= OGASAWARA) ISLANDS / HAHA-JIMA / MOTOCHI FORMATION / PACIFIC OCEAN|CONVERGENT MARGIN|51.24|0.6|16.97||8.9|0.15|7.6|11.95|2.16|0.16||0.1|2.9|1.4||1|0.8|49.7038553395636|0.517420233690164|14.5748202914307|0|1.69687371947829|7.66501238030581|0.15343471324826|13.3133242113083|10.2989720542199|1.85321489363247|0.137275177306109|0|0.085796985816318|1314.07182782243|1390.87252591276|0.908179244590559|0.256416955298413|2.8|1.2|Harzburgite
MAEHARA and MAEDA,2004|s.HJ17|49|16|26.702|142.1597|IZU-BONIN ARC / BONIN (= OGASAWARA) ISLANDS / HAHA-JIMA / MOTOCHI FORMATION / PACIFIC OCEAN|CONVERGENT MARGIN|49.86|0.64|15.23||9.3|0.16|10.37|11|1.98|0.38||0.11|4.4|2.1||1|0.8|49.523192073207|0.59782901683435|14.1977912115974|0|1.9254331830429|7.67737097066643|0.161552901601597|13.3453916412111|10.2702357943637|1.84468921085078|0.354031262688533|0|0.102482733936154|1318.00817354505|1391.71784478182|0.908591136868238|0.258109349757687|2.8|1.2|Harzburgite
MIL^KEVICH et al., 2007|s.1209?|2850|50|66.78|32|BALTIC SHIELD - ARCHEAN / BELOMORIAN PROVINCE - GREENSTONE BELTS / KOVDOZERO NAPPE (TANAELV BELT) / LOWER KALIKORVA SEQUENCE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46.63|0.58|16.67||10.107|0.15|10.83|11.58|2.02|0.52|||30|4||1|0.8|46.4966235897729|0.542831918743446|15.5721295228484|0|2.09680812155955|8.27065325696135|0.15093572851985|13.6660626914198|10.8326761725072|1.88582030523165|0.48545869243587|0|0|1327.75581893319|1400.1614463378|0.907945110288419|0.101369093703358|3|2|Spinel Peridotite
FURMAN et al.,2006|s.E99-6|1.3|1.3|8.78|39.68|EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / KONE|RIFT VOLCANICS|47.11|1.82|14.51||10.43|0.18|10.66|11.16|2.54|0.63||0.35|12.1|19.7|1.4|1|0.8|46.6766736696492|1.66410374352221|13.2353286107258|0|2.11246862699698|8.52735653214987|0.18030212323809|14.197921196092|10.1976476978528|2.31500636688164|0.574194492573005|0|0.318996940318336|1345.84323719575|1414.12774503983|0.908792908985879|0.103122082081797|3|2|Spinel Peridotite
FURMAN et al.,2006|s.N-21|1.3|1.3|8.78|39.68|EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / KONE|RIFT VOLCANICS|46.86|1.9|14.1||10.55|0.18|10.44|11.02|2.82|0.67||0.37|12.7|22.9|1.3|1|0.8|46.5945415891872|1.72936902570454|12.8000210100868|0|2.12641398236504|8.67610173006383|0.181102268860776|14.367978858713|10.0234468076557|2.55774345366942|0.607690820552662|0|0.335590453141022|1353.31617965071|1418.5833347745|0.908682329637845|0.0851781761982192|3.1|2|Spinel Peridotite
BEIER et al.,2007|s.SM0136|0.038|0.002|37.516|-25.516|AZORES / SAO MIGUEL / SETE CIDADES / PRE-CALDERA STAGE / ATLANTIC OCEAN|OCEAN ISLAND|46.85|3.17|11.89||10.32|0.17|10.63|11.96|2.48|1.38||0.52|31.620535362296|56.4806828037531|3.58261255223528|1|0.8|46.5781685269607|2.9624529289769|11.0905965035269|0|2.13788796544932|8.41645358352351|0.170759253622735|13.3888669812134|11.1716968343423|2.31190210217193|1.28646165362793|0|0.484753666584438|1330.32460092942|1392.86360790329|0.90624215654259|0.025065155940833|2.8|2|Spinel Peridotite
WANG et al., 2007|s.HK-97|260|0|21.185|104.2103|EMEISHAN / SONG DA DISTRICT|CONTINENTAL FLOOD BASALT|50.82|1.16|12.49||9.75|0.17|8.57|12.13|1.47|0.2||0.16|4.93|6.9|0.52|1|0.8|50.2751273242763|0.994012297183862|10.6521115567501|0|1.844786682466|8.51690812847697|0.175149911770988|15.6017533797965|10.3820155059349|1.25161681071924|0.1702880014584|0|0.13623040116672|1353.75126883782|1450.76331114616|0.910922292403234|0.303258527251607|3.4|0.8|Harzburgite
PUCHTEL et al., 2007|s.8804/3A|2855|5|61.9|36.5|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / VODLOZERO TERRANE / VOLOTSK SUITE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.5|0.314|7.23||11.43|0.18|25.3|7.91|0.55|0.13||0.14||||1|0.8|47.0931097622878|0.389512602419707|8.98609424151007|0|3.17262947133296|9.88262743883899|0.197613053536813|19.4336914718416|9.82048724701439|0.686986696548475|0.16237867372964|0|0.174869340939612|1433.48484438501|1549.07943349996|0.919602104609902|0.34817725319477|4.3|2|Harzburgite
CVETKOVIC  et al., 2000|s.T-117|14.15|8.85|43.96|20.61|DINARIDES / INNER DINARIDES / SERBIA-MONTENEGRO|INTRAPLATE VOLCANICS|54.02|1.21|14.69||11.576|0.29|13.01|12.26|1.62|4.35||1.06||||1|0.8|46.8894650930534|1.00255070976902|12.1544104530022|0|2.12744931098184|8.18192077044909|0.253399503350902|13.4225455994663|10.1543453815486|1.33976377652537|3.59751384437367|0|0.876635557479561|1350.29171550818|1393.75096679368|0.908296790124714|0.0915375992009449|2.8|2|Garnet Peridotite
TRUMBULL et al., 2007|s.158C|122.5|22.5|-21.95|15.32|ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / HENTIES-BAY - OUTJO DIKE SWARM|CONTINENTAL FLOOD BASALT|49.1|1.03|15.7||9.18|0.17|7.61|11.9|2.03|0.49||0.11|16|4.8|0.48|1|0.8|48.7760908984095|0.892995952093318|13.5501238175735|0|1.7584314550738|8.06694545785694|0.177341380488534|14.2024413723163|10.3086322510684|1.74981169303912|0.422368339699098|0|0.0948173823814302|1333.77409636303|1414.24623860978|0.910387724565309|0.253871122862472|3.1|1.2|Harzburgite
TRUMBULL et al., 2007|s.Q16|122.5|22.5|-22.05|14.45|ETENDEKA PROVINCE / SOUTHERN ETENDEKA PROVINCE - NAMIBIA / HENTIES-BAY - OUTJO DIKE SWARM|CONTINENTAL FLOOD BASALT|44.8|0.51|10.5||10.1|0.17|21.3|8.36|1.25|0.24||0.06|0|6.4|0.87|1|0.8|46.9900110588839|0.63468162758632|13.1084724081159|0|2.81146375865304|8.58201035558893|0.184742390325324|15.3300562830938|10.4169819477919|1.56579045964588|0.300631768252008|0|0.0751579420630021|1361.91395875365|1443.69871714249|0.912844022972278|0.248381500950892|3.4|2|Spinel Peridotite
SQUIRE and CRAWFORD,2007|s.147704|466|22|-33.7281|149.1057|AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES|INTRAPLATE VOLCANICS|50.98|0.42|12.25||9.36|0.19|10.36|11.2|1.56|2.28||0.41|28.69|2.78|0.16|1|0.8|50.4535173048712|0.387587814422268|11.278407046397|0|1.91362562853275|7.73901172762601|0.191683929500432|13.7964102981514|10.3297038845065|1.43521922139956|2.09762809281475|0|0.377205051778091|1339.73854850432|1403.58869580947|0.91078971641432|0.307130692481426|3|0.9|Harzburgite
SCOATES et al., 2008|s.MPC99-52|28.45|5.45|-49.72067|70.07524|KERGUELEN / KERGUELEN ARCHIPELAGO / VAL GABBRO PLUTONIC SUITE / INDIAN OCEAN|OCEAN ISLAND|46.8|2.47|12.03||11.01|0.18|11.6|11.07|2.15|1.04||0.27|28.2|29||1|0.8|46.6606122663317|2.25277697996249|10.9446183526779|0|2.22356165167649|8.99677673882843|0.180260802424764|15.5081655388701|10.0887358511896|1.95394722797185|0.94516517073987|0|0.245379419326697|1370.30014882265|1448.33126574768|0.911429484014943|0.149058356991737|3.3|2|Spinel Peridotite
WOLDE et al., 1996|s.B-20|825|60|5.625|38.9|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / ETHIOPIA / ADOLA BELT|INTRAPLATE VOLCANICS|48.7|0.17|18.5||9.18|0.19|7.64|12.8|1.5|0.09||0.06|4.24|0.76|0.05|1|0.8|47.8513890005921|0.146313232718984|15.8531711356395|0|1.74610148614056|7.95716145547404|0.19564106370633|13.8295370211829|11.0083976378142|1.28389815157394|0.0770338890944365|0|0.0513559260629576|1317.73690113332|1404.45924689133|0.909633387372259|0.235672145622555|3|1.6|Harzburgite
KRÖNER et al., 1991|s.TO 30|771|229|18.62|37.23|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / SUDAN / RED SEA HILLS|INTRAPLATE VOLCANICS|48.72|0.62|14.92||9.841|0.21|9.3|11.46|2.15|0.29||0.16|3.5|0||1|0.8|48.4904296004392|0.547631116639975|13.1289928500066|0|1.92198183858359|8.35868704834362|0.214512087160006|14.9397870081489|10.1129273876328|1.8895614559797|0.254871080108889|0|0.140618526956629|1352.06006661281|1433.52934062176|0.911751581356497|0.264686963336764|3.3|1.3|Harzburgite
STERN ,1981|s.28|771|229|26|33.7|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / EGYPT / EASTERN DESERT|INTRAPLATE VOLCANICS|48.2|1.09|15.7||9.403|0.15|5.35|12.45|2.3|0.57||0.07|11|||1|0.8|47.8334985917078|0.853999478111758|12.2083851556995|0|1.62092169184779|8.94284712432341|0.163127789970474|16.3521221212159|9.74446484674627|1.78416883022701|0.442163579664955|0|0.05430079048517|1378.20874138503|1470.20977324593|0.91431121274297|0.271743939182238|3.6|1.5|Harzburgite
TADESSE et al., 1999|s.AG1170|771|229|14.45|38.18|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / ETHIOPIA / NAKFA TERRANE|INTRAPLATE VOLCANICS|47.74|0.94|10.36||13.296|0.27|12.54|11.78|0.91|0.17||0.07|1|0||1|0.8|46.6412816755346|0.73137578293849|8.02178629788959|0|2.2778702134365|10.5324008424445|0.256176707997833|21.5037937173408|9.14873395957967|0.701555243984843|0.131059770854311|0|0.0539657879988341|1463.46125894503|1601.16579619996|0.923555179427057|0.369436067442616|5.3|3|Harzburgite
TADESSE et al., 1999|s.TT342|771|229|14.3|38.83|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / ETHIOPIA / NAKFA TERRANE|INTRAPLATE VOLCANICS|48.04|0.72|10.85||10.011|0.21|12.73|10.57|1.44|1.21||0.21|20|3||1|0.8|49.4282469990553|0.708401217584012|10.6613829086643|0|2.18467926419705|8.37072979786929|0.216811952508108|15.2257933944287|10.3953617047088|1.4141166349013|1.18825078349345|0|0.206225342589773|1360.94233764093|1440.98440918351|0.91228691487554|0.30058640815647|3.3|1|Harzburgite
TADESSE et al., 1999|s.TT400|771|229|14.3|38.83|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / ETHIOPIA / NAKFA TERRANE|INTRAPLATE VOLCANICS|48.49|0.96|15.9||10.03|0.17|8.14|11.86|2.25|0.32||0.07|48|8||1|0.8|47.6859635764645|0.804134742785145|13.2518576376985|0|1.85465789294109|8.62961545108592|0.173685366790998|15.4800571543598|9.9232848311004|1.87222444327303|0.266271920821053|0|0.0582469826796054|1361.96789590421|1447.6005323765|0.912915265285714|0.253633498235875|3.3|1.6|Harzburgite
TEMIZEL and ARSLAN,2008|s.31A|51.5|3.5|41.06|37.09|ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / KOCEVYANI BASALT|INTRAPLATE VOLCANICS|46.91|0.68|11.84||9.74|0.18|11.67|10.7|1.6|1.89||0.31|29|2|0.1|1|0.8|48.4375694454491|0.663133796409729|11.5267975882651|0|2.10576866535837|8.21586865844975|0.186989836403372|14.737552956718|10.4293329977487|1.55662570745177|1.8387641169274|0|0.30159623081878|1359.0520165505|1428.24959532136|0.912960229061325|0.28252737575572|3.2|1.3|Harzburgite
TEMIZEL and ARSLAN,2008|s.B1|51.5|3.5|41.06|37.09|ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / KOCEVYANI BASALT|INTRAPLATE VOLCANICS|47.38|0.69|12.05||9.79|0.18|10.61|11.15|1.77|1.84||0.32|33|2|0.1|1|0.8|48.4706919929563|0.647235561004647|11.2734352595467|0|2.03336423955214|8.30881860326861|0.186475387227102|14.955635777361|10.4512025686158|1.65431523677557|1.71974013314522|0|0.299085240546996|1363.16002646973|1433.9428157461|0.913257901947467|0.283307701304622|3.2|1.3|Harzburgite
LASH,1986|s.29|466.5|5.5|40.42|-76.47|APPALACHIANS / CENTRAL APPALACHIANS / GREENWICH SLICE / JONESTOWN VOLCANIC ROCKS|RIFT VOLCANICS|50.15|0.7|16.11||9.39|0.16|8.53|11.76|1.3|0.81||0.05|15|8||1|0.8|49.1423204133835|0.608472077661343|13.9478436390989|0|1.80449657579895|8.01694157746821|0.162918476462558|14.2353975088526|10.2136963429069|1.12420713188752|0.700467520637611|0|0.0432387358418278|1330.18609151803|1415.11005920544|0.909816462270505|0.276066922453354|3|1.1|Harzburgite
LASH,1986|s.9|466.5|5.5|40.42|-76.47|APPALACHIANS / CENTRAL APPALACHIANS / GREENWICH SLICE / JONESTOWN VOLCANIC ROCKS|RIFT VOLCANICS|50.32|0.79|15.54||9.3|0.17|8.27|12.18|1.72|0.6||0.07|16|10||1|0.8|49.2747830341333|0.685640864507647|13.4326255909458|0|1.78435829205325|7.96472912315004|0.173604211249845|14.0582105585514|10.5625243005665|1.48504657854755|0.518039504144493|0|0.0604379421501908|1328.16314475639|1410.46362610945|0.90977582249647|0.267345352775758|3|1.1|Harzburgite
POLAT et al., 2008|s.485422|3080|0|64.7389|-49.9364|NORTH ATLANTIC CRATON_ARCHEAN / GREENLAND - IVISAARTOQ GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.72|0.45|10.58||11.079|0.2|17.27|9.64|0.89|0.9||0.04|148.5|1.09|0.07|1|0.8|48.3400127224216|0.463370430664649|10.8982611630453|0|2.53682568961266|8.96846869354915|0.203011230275435|16.7766198176402|9.92781245750624|0.917049091695886|0.927353014074492|0|0.0412156895144219|1386.61533894736|1481.16910909404|0.914542075588161|0.313360204097582|3.6|1.3|Harzburgite
POLAT et al., 2008|s.485470|3080|0|64.7469|-49.858|NORTH ATLANTIC CRATON_ARCHEAN / GREENLAND - IVISAARTOQ GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|51.74|0.54|14.32||9.297|0.17|8.59|11.94|2.16|0.16||0.05|2.7|1.42|0.1|1|0.8|50.5774167131635|0.472112329030574|12.47178499319|0|1.7973618337837|7.93291765187537|0.173118537000557|14.0828750950358|10.4305795719605|1.87913918730532|0.13919549535595|0|0.0434985922987344|1330.61096081558|1411.11072855886|0.909096069808933|0.283282483618625|3|0.8|Harzburgite
ORDONEZ-CALDERON et al., 2008|s.485407|3080|0|64.7313|-49.9288|NORTH ATLANTIC CRATON_ARCHEAN / GREENLAND - IVISAARTOQ GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.09|0.61|13.45||13.07|0.13|6.77|14.5|1.77|0.13||0.02|2.9|1.08|0.1|1|0.8|45.6825670757479|0.403283103212155|8.80986299959201|0|1.89247648045886|11.0880901338612|0.125858574715213|21.1845235851396|9.56230539301415|1.15329572814497|0.08470533596545|0|0.0130315901485308|1464.10490792813|1593.17951521453|0.920060592395538|0.243851626633475|5.2|4.5|Garnet Peridotite
JAKOBSSON et., 1978|s.RE25|0.005|0.005|63.8|-22.5|ICELAND / ICELAND / ATLANTIC OCEAN|OCEAN ISLAND|49.32|1.24|15.07|0.02|11.052|0.2|7.66|12.68|1.98|0.11||0.09||||1|0.8|47.2208116726359|0.942534191371518|11.3769523431251|0.0172253213376271|1.84908368130871|9.45718555668924|0.19927886242172|17.6736714432557|9.62196929542249|1.49071078541989|0.0828172658566606|0|0.0677595811554495|1399.01256310693|1504.22887564524|0.916233020868142|0.282968791706231|3.7|1.5|Harzburgite
SIGURDSSON et al., 1978|s.IC-121(15)|0.7|0|65.1|-19.7|ICELAND / ICELAND / SAUDAFELL / ATLANTIC OCEAN|OCEAN ISLAND|47.8|1.51|15.7||10.36|0.19|10.7|12|1.98|0.08||0.06||||1|0.8|46.8654025927837|1.36456328167768|14.1530675773125|0|2.07367346730294|8.405548132688|0.188502677456674|14.2024702328726|10.8372310265092|1.78343924649316|0.0720581513734612|0|0.0540436135300959|1332.04630503226|1414.24699516004|0.909120749892098|0.140689320425002|3|2|Spinel Peridotite
SHOEMAKER and HART,2002|s.H9-27|5.04|0|42.14|-117.31|YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / OWYHEE PLATEAU|CONTINENTAL FLOOD BASALT|47.71|0.81|16.54||10.187|0.17|9.22|12.19|2.29|0.11||0.11|1.6|1.8||1|0.8|46.9446931649771|0.709066086706717|14.4269137057095|0|1.97237239535675|8.49442632063545|0.171270849235996|14.4322499109947|10.6621079683124|1.99521915521265|0.0958402214294287|0|0.0958402214294287|1341.31799721143|1420.266001105|0.909545990101365|0.14716732172517|3.1|2|Spinel Peridotite
REISCHMANN and KRÖNER, 1994|s.GE-15|832|26|21.085|36.335|ARABIAN-NUBIAN SHIELD - NEOPROTEROZOIC / SUDAN / RED SEA HILLS|INTRAPLATE VOLCANICS|49.69|0.89|16.18||8.73|0.15|5.12|12.53|1.74|0.72||0.19|11|2.6||1|0.8|48.9605320467574|0.71143715601339|12.8429717842603|0|1.53671444871987|8.43572160108168|0.164563731878802|15.2394995501281|10.0094394290431|1.37829027874875|0.570327011896036|0|0.150502961472565|1351.77542447911|1441.34133002444|0.911722697257524|0.280972544837167|3.3|1.1|Harzburgite
HYNES and GEE,1986|s.82132|1750|50|-25.5|119|AUSTRALIA / CAPRICORN OROGEN / WESTERN AUSTRALIA / GLENGARRY GROUP - NARRACOOTA VOLCANICS|INTRAPLATE VOLCANICS|49.25|0.22|11.37||9.63|0.17|18.18|9.48|1.59|0.09||0.02|1|||1|0.8|50.2945624262019|0.249816669642255|12.9458212847303|0|2.44076575280457|7.68764994526679|0.174056731823569|13.493179018506|10.7752221057126|1.81346614343891|0.102649026987108|0|0.0228108948860241|1320.77711275604|1395.61138600713|0.908175647973014|0.277871883187477|2.8|0.9|Harzburgite
