Location|Age|T_g|P|SiO2|TiO2|Al2O3|FeOT|MnO|MgO|CaO|Na2O|K2O
Iceland basalts|1|1338.61776376369|0.74028108943542|49.92|0.66|14.62|7.79124475524475|0.1|11.02|14.24|1.47|0.02
Iceland basalts|1|1347.80711305608|0.902444424248946|49.081|0.424|15.896|7.93245034965035|0.152|11.341|13.535|1.46|0.024
Iceland basalts|1|1416.94765589295|1.20046145055975|46.182|0.364|12.026|7.93879440559441|0.139|20.004|11.12|1.07|0.015
Iceland basalts|1|1357.51652108781|0.898002148312249|49.17|0.42|15.6|8.19822377622378|0.11|11.05|13.97|1.3|0.02
Iceland basalts|1|1407.93777117483|1.06813236136302|47.47|0.502|13.41|8.21106153846154|0.155|15.73|12.5|1.13|0.011
Iceland basalts|1|1363.71717745366|1.05589119654916|48.344|0.578|15.758|8.22171328671329|0.153|11.27|13.311|1.58|0.026
Iceland basalts|1|1374.41811943998|1.13753688805772|47.772|0.537|15.059|8.27866013986014|0.151|13.137|12.546|1.51|0.023
Iceland basalts|1|1367.88479111931|0.941397329152847|48.6|0.62|14.67|8.3052027972028|0.174|11.2|12.92|1.35|0.033
Iceland basalts|1|1368.13432946955|0.937354012041931|48.99|0.43|15|8.30822377622378|0.12|12.1|13.72|1.18|0.03
Iceland basalts|1|1365.69643893977|1.04795976333758|48.85|0.74|15.47|8.3352027972028|0.13|11.33|13.37|1.63|0.02
Iceland basalts|1|1365.58952752609|0.980475012913939|48.79|0.42|15.81|8.33721678321678|0.14|11.24|13.77|1.28|0.02
Iceland basalts|1|1382.67732997015|1.05029678058928|48.223|0.601|13.077|8.39192867132867|0.156|14.493|12.703|1.35|0.046
Iceland basalts|1|1431.42842671155|1.43906500593291|46.21|0.41|13.69|8.392|0.15|18.15|10.99|1.32|0.01
Iceland basalts|1|1381.44217310036|1.20099137444168|47.81|0.509|15.12|8.41084615384616|0.161|13.8|12.62|1.46|0.017
Iceland basalts|1|1388.27581665318|1.13245396332905|47.7|0.47|13.9|8.459|0.13|14|12.7|1.3|0.04
Iceland basalts|1|1376.04109785752|0.999713687374355|48.65|0.41|15.1|8.5052027972028|0.11|12.06|13.87|1.15|0.01
Iceland basalts|1|1428.32345423908|1.37355766287979|46.778|0.505|14.192|8.54182097902098|0.15|16.253|11.502|1.35|0.037
Iceland basalts|1|1381.20846976209|1.14210444855459|48.38|0.84|14.71|8.55815384615385|0.11|11.12|14.23|1.46|0.23
Iceland basalts|1|1377.6234913125|1.07555331834495|49.1|0.84|14.8|8.61|0.15|11.3|13.3|1.58|0.07
Iceland basalts|1|1378.54812617023|1.06785368315046|49.15|0.84|14.77|8.65|0.15|11.27|13.31|1.54|0.07
Iceland basalts|1|1494.20340330824|1.80888859271258|45.097|0.293|10.2|8.67393706293706|0.146|24.689|8.781|0.92|0.013
Iceland basalts|1|1547.90276870173|1.90663508576732|44.957|0.285|9.979|8.72456223776224|0.148|25.59|8.444|0.87|0.013
Iceland basalts|1|1390.14861833336|1.29907032380787|47.87|0.9|16.12|8.76|0.16|10.43|12.74|1.73|0.07
Iceland basalts|1|1392.16411164534|1.31732156807177|48.13|0.9|16.32|8.85|0.15|10.34|12.86|1.74|0.08
Iceland basalts|1|1502.30082403997|1.84972699881183|45.218|0.38|9.862|8.8591986013986|0.15|24.166|9.242|0.96|0.016
Iceland basalts|1|1384.73434102182|1.15457317423888|49.58|0.92|15.55|8.88|0.15|10.31|12.59|1.8|0.08
Iceland basalts|1|1449.46317658158|1.39118437226007|47.39|0.5|12.52|8.88|0.13|18.27|10.93|1.25|0.01
Iceland basalts|1|1396.36967597695|1.33654440373768|47.99|0.88|16.16|8.91|0.16|10.43|12.74|1.72|0.07
Iceland basalts|1|1393.3749492755|1.19129737551772|48.79|0.62|15.43|8.917|0.16|10.72|13.48|1.55|0.01
Iceland basalts|1|1394.10887797387|1.23198157857132|48.81|1.23|14.58|8.93311888111888|0.14|10.89|13.27|1.67|0.15
Iceland basalts|1|1391.52494532508|1.18222487869463|49.23|0.85|14.59|8.94|0.16|11.6|12.59|1.75|0.06
Iceland basalts|1|1393.03668544134|1.2546811629128|48.76|0.89|16.08|8.95|0.15|9.89|13.33|1.67|0.07
Iceland basalts|1|1396.0085012796|1.33790943904765|48.26|0.9|16.33|8.95|0.16|10.29|12.86|1.75|0.07
Iceland basalts|1|1399.13856828764|1.2298461787547|48.56|0.59|14.85|8.99|0.15|12.24|12.97|1.49|0.01
Iceland basalts|1|1393.70192339676|1.23113453279914|49.02|0.87|15.73|9.01|0.15|10.44|12.84|1.68|0.06
Iceland basalts|1|1409.69232581286|1.30253694126609|48.18|0.57|14.12|9.01|0.15|14.06|12.33|1.41|0.01
Iceland basalts|1|1404.9549573229|1.28457896169399|47.98|0.6|15.03|9.02916083916084|0.13|12.59|13.13|1.22|0.1
Iceland basalts|1|1395.8995926744|1.28521775231581|48.86|0.91|16.01|9.04|0.16|10.28|12.69|1.77|0.06
Iceland basalts|1|1405.75978417102|1.42047835276674|47.92|1.02|15.99|9.11|0.16|10.51|12.53|1.79|0.08
Iceland basalts|1|1476.02646996499|1.72628378872787|46.21|0.5|13|9.162|0.16|18.78|10.79|1.16|0.05
Iceland basalts|1|1401.7865260364|1.28867507065783|49.15|0.9|15.61|9.19|0.15|10.14|12.82|1.78|0.07
Iceland basalts|1|1475.78865695505|1.49392281951574|46.96|0.551|11.34|9.22178321678322|0.166|18.6|10.71|1.1|0.035
Iceland basalts|1|1408.15858989563|1.38409496350774|48.54|1.01|15.05|9.24|0.16|11.68|12.24|1.8|0.08
Iceland basalts|1|1423.12542087185|1.65513013727622|46.6|0.96|16|9.24|0.15|12.8|12.4|1.56|0.05
Iceland basalts|1|1425.04052881487|1.42278635227352|48.2|0.56|14|9.34|0.16|13.8|12.2|1.48|0.05
Iceland basalts|1|1408.42396739308|1.34341342358542|49.07|0.98|15.86|9.35|0.16|10.17|12.4|1.74|0.08
Iceland basalts|1|1416.33906234206|1.47866990189649|48.38|1.03|15.99|9.41|0.16|10.08|12.84|1.84|0.07
Iceland basalts|1|1424.60095258103|1.44561045523389|48.2|0.74|14.4|9.46|0.16|12.3|12.9|1.56|0.06
Iceland basalts|1|1425.40551972355|1.60123562262372|47.91|1.06|16.01|9.54|0.16|10.45|12.69|1.89|0.08
Iceland basalts|1|1427.42541560811|1.5158927577419|48.096|0.823|15.217|9.55717342657343|0.167|11.084|12.689|1.72|0.042
Iceland basalts|1|1422.47394987876|1.39064182811867|48.73|0.81|15.12|9.571|0.17|10.74|12.83|1.54|0.06
Iceland basalts|1|1431.85913631378|1.63504914271678|47.8|1.02|15.2|9.63|0.17|12.2|11.9|1.83|0.08
Iceland basalts|1|1433.73361300577|1.63811859964928|47.78|1.02|15.2|9.67|0.16|12.16|11.89|1.79|0.08
Iceland basalts|1|1431.32758165494|1.5550545205094|48.2|0.99|15.32|9.69|0.16|11.61|12.06|1.67|0.08
Iceland basalts|1|1445.89803239316|1.65630694063606|47.721|0.769|14.567|9.8519986013986|0.174|12.443|11.899|1.69|0.035
Iceland basalts|1|1432.57259670597|1.54449921604209|48.5|1.04|16.5|9.88|0.17|11|11|1.59|0.07
Iceland basalts|1|1433.63333402977|1.54398055108821|48.55|1.04|16.51|9.92|0.17|10.95|11|1.56|0.08
Iceland basalts|1|1441.32044100181|1.63745322967533|48.05|1.06|16.3|9.98|0.16|11.06|11.54|1.53|0.08
Iceland basalts|1|1469.95859776398|1.85717641103108|47.87|0.92|14.76|10.441972027972|0.16|10.95|13|1.7|0.03
Iceland basalts|1|1475.51389091867|1.74100379752329|48.4|0.67|13.55|10.5589510489511|0.13|11.29|13.6|1.34|0.15
Iceland basalts|1|1481.5307895277|1.99887868831972|47.37|0.83|14.81|10.579958041958|0.12|11.41|12.97|1.69|0.01
Iceland basalts|1|1480.52525836059|1.95714384496463|47.81|1.41|14.37|10.6789510489511|0.17|10.89|12.47|1.62|0.2
Iceland basalts|1|1495.11923798481|2.33189342210245|46.6|1.37|14.2|10.7|0.18|12.3|12.1|2.05|0.21
Hawaiian basalt|2|1551.14142701482|2.04806049717897|47.98|1.3|9.04|10.6555104895105|0.16|21.22|6.31|1.64|0.31
Hawaiian basalt|2|1457.72608189011|1.63765544614231|50.63|2.39|13.61|10.673|0.17|8.61|10.86|2.2|0.45
Hawaiian basalt|2|1466.62374575785|1.66401062657758|50.04|1.82|11.93|10.702|0.17|11.9|9.7|2.26|0.33
Hawaiian basalt|2|1478.33776502549|1.81560042470013|49.07|2|12.28|10.783|0.17|13.23|9.75|1.89|0.3
Hawaiian basalt|2|1536.52251236363|1.95434473804731|48.43|1.47|9.87|10.792|0.17|17.4|8.43|1.76|0.26
Hawaiian basalt|2|1470.91997530711|1.58347448489223|50.18|1.87|12.15|10.8369370629371|0.17|11.3|9.84|1.85|0.29
Hawaiian basalt|2|1471.10640258615|1.65045129432563|50.18|1.82|11.94|10.837|0.17|12.16|9.23|2.13|0.34
Hawaiian basalt|2|1472.53718450162|1.75512214446825|50.14|2.61|12.78|10.882|0.17|8.59|10.65|2.33|0.42
Hawaiian basalt|2|1474.05751854185|1.64138680691559|50.26|1.65|12|10.888|0.17|13.08|8.87|1.96|0.34
Hawaiian basalt|2|1483.22977646082|1.79248306097356|49.35|1.69|11.92|10.889|0.17|14.3|8.73|1.88|0.34
Hawaiian basalt|2|1462.97622892202|1.58805884683881|51.23|2.06|13.52|10.902|0.17|8.81|10.02|2.21|0.41
Hawaiian basalt|2|1471.91426043991|1.70095076446795|50.14|2.28|12.88|10.9146433566434|0.18|9.6|10.19|2.09|0.41
Hawaiian basalt|2|1524.54352217517|1.87156150269325|48.99|1.76|10.86|10.934|0.17|16.22|8.19|1.8|0.32
Hawaiian basalt|2|1587.1683761229|2.56236455286779|46.47|1.36|9.17|10.944|0.17|21.55|7.08|1.61|0.09
Hawaiian basalt|2|1486.72748494396|1.90617946421078|48.91|2.31|12.08|10.962|0.17|11.23|10.74|2.02|0.33
Hawaiian basalt|2|1494.10349548816|1.88509769223882|48.95|1.84|11.12|10.962|0.17|14.8|8.82|1.97|0.23
Hawaiian basalt|2|1465.83157720991|1.56681130843733|51.35|1.93|13.19|10.967|0.18|9.2|9.97|2.15|0.36
Hawaiian basalt|2|1482.65709238137|1.6370067930043|49.98|1.76|11.32|10.9688111888112|0.17|13.63|9.2|1.68|0.26
Hawaiian basalt|2|1556.01856856821|1.99112446831516|48.64|1.41|9.3|10.97|0.16|20.52|7.21|1.3|0.26
Hawaiian basalt|2|1556.01856856821|1.99112446831516|48.64|1.41|9.3|10.97|0.16|20.52|7.21|1.3|0.26
Hawaiian basalt|2|1482.88062727967|1.69141450028583|49.93|1.74|11.46|10.98|0.17|13.67|9.02|1.86|0.27
Hawaiian basalt|2|1539.4185683665|2.04551929461556|48.17|1.64|10.61|10.989|0.17|16.79|8.28|1.85|0.2
Hawaiian basalt|2|1526.62036220102|1.85223935439755|48.97|1.78|10.8|10.998|0.17|15.09|8.65|1.83|0.25
Hawaiian basalt|2|1498.32545383775|1.92480388063031|48.76|1.83|11.04|11.016|0.17|14.65|8.84|1.98|0.23
Hawaiian basalt|2|1533.65336555883|1.94924258294871|48.7|1.61|10.98|11.022|0.16|16.8|7.9|1.69|0.33
Hawaiian basalt|2|1692.60793129703|3.20695546463547|45.33|1.06|7.55|11.052|0.17|26.12|5.7|1.29|0.1
Hawaiian basalt|2|1484.58513482556|1.80943487353264|49.68|2.16|12.16|11.07|0.17|10.77|9.94|2.15|0.33
Hawaiian basalt|2|1531.44896933899|1.94961409682118|48.8|1.78|10.92|11.07|0.17|15.19|8.54|1.95|0.26
Hawaiian basalt|2|1481.09220980064|1.89603394685838|49.74|2.55|13.23|11.073|0.17|9.21|10.99|2.15|0.49
Hawaiian basalt|2|1481.05766124958|1.80930672270706|50.23|2.53|12.92|11.088|0.17|8.21|10.77|2.28|0.43
Hawaiian basalt|2|1479.89589091682|1.81537398124849|50.28|2.5|13.07|11.097|0.17|8.3|10.42|2.34|0.48
Hawaiian basalt|2|1476.20530807272|1.74861322207633|50.77|2.51|13.46|11.102|0.17|8.14|10.76|2.23|0.38
Hawaiian basalt|2|1484.82055314145|1.82024272543735|49.78|2.17|12.19|11.106|0.17|10.83|9.96|2.18|0.33
Hawaiian basalt|2|1494.06664299806|2.09681164907695|48.67|2.7|12.26|11.115|0.17|10.01|10.61|2.37|0.53
Hawaiian basalt|2|1495.01089696968|1.77260143620862|49.7|1.67|11.09|11.12|0.18|14.93|8.71|1.71|0.26
Hawaiian basalt|2|1604.10844588537|2.75025156281613|46.16|1.64|8.36|11.142|0.17|21.64|7.27|1.48|0.24
Hawaiian basalt|2|1607.59296933292|2.68233868421775|46.32|1.61|8.29|11.1477342657343|0.16|22.55|6.79|1.21|0.27
Hawaiian basalt|2|1497.39851436833|1.87443397542521|49.05|1.92|11.6|11.151034965035|0.17|13.54|9.37|1.68|0.33
Hawaiian basalt|2|1479.26450114462|1.74213110874915|50.54|2.32|13.04|11.158|0.18|9.34|10.31|2.06|0.4
Hawaiian basalt|2|1591.40824924986|2.64664500236485|46.51|1.76|8.65|11.16|0.17|20.01|8.17|1.63|0.24
Hawaiian basalt|2|1488.3013869064|1.92409238442891|49.91|2.62|12.69|11.162|0.17|8.08|11.92|2.13|0.55
Hawaiian basalt|2|1489.27178054516|1.99156693800996|49.4|2.73|12.9|11.169|0.17|8.89|10.57|2.39|0.47
Hawaiian basalt|2|1544.46139824498|2.0665354580811|48.42|1.58|10.67|11.178|0.16|16.77|8.05|1.73|0.35
Hawaiian basalt|2|1502.73390893727|1.8560807952747|49.16|1.7|11.01|11.1785314685315|0.17|14.91|8.88|1.64|0.25
Hawaiian basalt|2|1502.73390893727|1.8560807952747|49.16|1.7|11.01|11.1785314685315|0.17|14.91|8.88|1.64|0.25
Hawaiian basalt|2|1479.13299650225|1.73744994511282|50.59|2.01|13.22|11.182|0.17|9.76|9.9|2.12|0.38
Hawaiian basalt|2|1476.28912001402|1.6161648294062|51.26|1.74|12.76|11.204|0.17|10.73|9.35|2.08|0.3
Hawaiian basalt|2|1498.74759295107|2.00669449451725|48.75|2.3|11.91|11.205|0.17|11.71|9.99|2.05|0.35
Hawaiian basalt|2|1610.66853663692|2.7278257057657|46.23|1.62|8.3|11.2055804195804|0.16|22.36|6.83|1.23|0.27
Hawaiian basalt|2|1499.38559509306|1.93692162313929|49.32|2.11|11.38|11.22|0.18|14.27|9.19|1.79|0.37
Hawaiian basalt|2|1499.96272626278|2.08368443857655|48.77|2.35|11.89|11.232|0.17|11.67|9.69|2.3|0.43
Hawaiian basalt|2|1498.16849400403|2.0032123675568|49.05|1.98|12.14|11.233|0.16|13.3|9.5|1.95|0.36
Hawaiian basalt|2|1504.60256122022|2.05369610538134|48.38|1.92|12.32|11.241|0.18|12.92|9.55|1.96|0.17
Hawaiian basalt|2|1548.52939473834|2.18683859103541|48.17|2.03|10.4|11.241|0.17|15.92|8.68|1.91|0.35
Hawaiian basalt|2|1491.52966749758|1.97226937703971|49.62|2.55|12.82|11.248|0.18|8.85|11.49|2.11|0.5
Hawaiian basalt|2|1487.76573034678|1.7974998874231|50.19|1.85|12.37|11.25|0.18|10.75|9.64|2.23|0.28
Hawaiian basalt|2|1554.47783641761|2.28844671512385|47.55|2.13|10.21|11.25|0.17|15.61|8.76|1.91|0.42
Hawaiian basalt|2|1482.80040318066|1.81019151119386|50.52|2.22|13.41|11.254|0.17|9.1|10.23|2.24|0.36
Hawaiian basalt|2|1559.0148505931|2.27424270625582|48.03|1.92|10.34|11.259|0.17|17.52|8.33|1.69|0.33
Hawaiian basalt|2|1599.38494269776|2.74659785543056|46.54|1.76|8.61|11.259|0.17|20.78|7.33|1.7|0.28
Hawaiian basalt|2|1569.22696870245|2.20000580611125|48.44|1.4|9.46|11.26|0.17|19.92|7.38|1.54|0.22
Hawaiian basalt|2|1569.22696870245|2.20000580611125|48.44|1.4|9.46|11.26|0.17|19.92|7.38|1.54|0.22
Hawaiian basalt|2|1495.87913262236|2.0980415219967|49.09|2.85|12.69|11.268|0.17|8.83|10.49|2.46|0.58
Hawaiian basalt|2|1540.82569768613|2.0697150110372|48.74|1.71|11.1|11.271|0.16|15.51|8.37|1.9|0.37
Hawaiian basalt|2|1540.82569768613|2.0697150110372|48.74|1.71|11.1|11.271|0.16|15.51|8.37|1.9|0.37
Hawaiian basalt|2|1499.19131431338|2.06568684383149|49|2.43|11.99|11.286|0.17|11.07|9.69|2.33|0.48
Hawaiian basalt|2|1514.94503883089|2.18489721224007|48.03|2.24|11.01|11.286|0.17|14.14|9.15|1.93|0.41
Hawaiian basalt|2|1551.90075415365|2.25515352174675|47.76|2.2|10.76|11.286|0.17|15.38|8.96|1.88|0.29
Hawaiian basalt|2|1488.47164567504|1.87400695753986|50.05|2.33|12.96|11.295|0.17|9.99|9.94|2.16|0.4
Hawaiian basalt|2|1490.76810559485|1.9143947145532|50.03|2.6|13.03|11.304|0.18|8.4|10.46|2.29|0.44
Hawaiian basalt|2|1546.70876524542|2.15506933421966|48.37|2.18|10.46|11.304|0.17|15.16|8.57|1.96|0.41
Hawaiian basalt|2|1496.21238042771|1.99069308159699|49.49|2.6|12.76|11.313|0.18|8.39|10.79|2.33|0.39
Hawaiian basalt|2|1495.90579600494|1.92691513298984|49.51|2.26|12.45|11.322|0.18|10.14|10.19|2.18|0.27
Hawaiian basalt|2|1515.68314474566|2.16985857374054|48.03|2.26|11.05|11.322|0.17|13.42|9.43|1.96|0.35
Hawaiian basalt|2|1578.74586278455|2.53005428565628|47.21|1.95|9.51|11.322|0.17|18.25|8.07|1.82|0.33
Hawaiian basalt|2|1615.82210851886|2.78042306221308|46.75|1.34|8.4|11.329|0.17|23.58|6.21|1.32|0.26
Hawaiian basalt|2|1503.66083809258|1.89624231788633|49.35|2.03|11.22|11.33|0.18|13.8|9.14|1.64|0.39
Hawaiian basalt|2|1503.66083809258|1.89624231788633|49.35|2.03|11.22|11.33|0.18|13.8|9.14|1.64|0.39
Hawaiian basalt|2|1575.73574111236|2.44695031354141|47.31|1.95|9.64|11.331|0.17|17.79|8.1|1.73|0.33
Hawaiian basalt|2|1600.32216158509|2.77885384917917|46.53|1.78|8.83|11.331|0.17|20.33|7.72|1.67|0.28
Hawaiian basalt|2|1619.38373552961|2.91763003174798|46.18|1.66|8.02|11.331|0.17|22.41|7.1|1.47|0.21
Hawaiian basalt|2|1499.3656077037|2.07378134547914|49.12|2.53|12.42|11.339|0.18|10.45|10.57|2.09|0.54
Hawaiian basalt|2|1590.17917770137|2.50958246585218|47.09|1.44|9.28|11.34|0.18|19.73|7.44|1.59|0.19
Hawaiian basalt|2|1611.47408400973|2.87048151249133|46.18|1.75|8.39|11.34|0.17|21.09|7.39|1.6|0.24
Hawaiian basalt|2|1495.70771423498|2.04441723142131|49.45|2.62|13.3|11.342|0.17|8.55|11.03|2.19|0.53
Hawaiian basalt|2|1631.87447930789|3.12776577312352|45.68|1.55|7.99|11.349|0.17|22.91|6.86|1.49|0.21
Hawaiian basalt|2|1616.95178610778|2.8980003539499|46.02|1.69|8.58|11.358|0.17|21.64|7.21|1.46|0.15
Hawaiian basalt|2|1589.142892193|2.41139853219909|47.96|1.37|8.88|11.37|0.18|21.48|6.82|1.46|0.26
Hawaiian basalt|2|1497.30996148946|2.06044284894752|49.44|2.67|13.13|11.374|0.18|8.85|10.97|2.18|0.53
Hawaiian basalt|2|1573.04895844012|2.44398430036246|47.09|1.66|10.63|11.376|0.18|17.67|8.21|1.71|0.14
Hawaiian basalt|2|1607.90901926001|2.76392444545618|46.65|1.63|8.49|11.376|0.17|21.37|7.09|1.56|0.25
Hawaiian basalt|2|1495.53568919304|1.86333033040815|49.74|2.04|13.42|11.392|0.17|9.92|10.14|1.99|0.09
Hawaiian basalt|2|1497.60445413032|1.974934681886|49.77|2.35|13.02|11.394|0.18|8.25|10.77|2.31|0.37
Hawaiian basalt|2|1571.62846342218|2.45090626136123|46.93|2.09|10.48|11.403|0.17|16.6|8.7|1.71|0.19
Hawaiian basalt|2|1494.25417321818|1.9347079342173|50.02|2.53|13.24|11.419|0.18|8.71|10.61|2.13|0.41
Hawaiian basalt|2|1507.81233600345|2.09969455939656|48.81|2.41|11.75|11.421|0.17|11.79|9.51|2.12|0.44
Hawaiian basalt|2|1498.47127980883|1.94073711316072|49.59|2.09|13.53|11.43|0.18|9.03|10.28|2.19|0.15
Hawaiian basalt|2|1539.64808802563|2.57572940941611|46.53|2.23|11.11|11.43|0.18|14.17|10.73|1.88|0.16
Hawaiian basalt|2|1502.84298120434|2.09607236055913|49.26|2.72|13.04|11.439|0.18|8.4|10.7|2.32|0.44
Hawaiian basalt|2|1583.65821092172|2.44290365840085|47.48|1.6|9.55|11.439|0.18|18.59|7.6|1.7|0.22
Hawaiian basalt|2|1609.96414660191|2.82565960656019|46.39|1.74|8.61|11.439|0.17|20.6|7.61|1.54|0.25
Hawaiian basalt|2|1493.00118574152|1.93323873756037|50.43|2.53|13.44|11.445|0.17|8.09|10.83|2.24|0.45
Hawaiian basalt|2|1565.46110054046|2.34293126002984|47.79|1.71|10.62|11.449|0.16|16.97|8.33|1.76|0.28
Hawaiian basalt|2|1587.05008340077|2.47985843643877|47.61|1.48|9.59|11.45|0.16|19.9|7.2|1.55|0.3
Hawaiian basalt|2|1497.4745128091|1.91508999471395|49.91|2|13.06|11.457|0.18|9.54|10.13|2.26|0.18
Hawaiian basalt|2|1552.02452661833|2.03747296669066|49.21|2.04|9.83|11.46|0.18|17.24|7.29|1.76|0.39
Hawaiian basalt|2|1511.73300432322|2.18223290560163|48.77|2.42|11.55|11.469|0.18|13.13|9.29|2.08|0.49
Hawaiian basalt|2|1596.8191371092|2.51399908481557|47.81|1.53|8.83|11.47|0.18|21.66|6.68|1.47|0.25
Hawaiian basalt|2|1505.91900291685|2.01570809983845|49.26|2.19|12.1|11.475|0.18|10.75|10.08|2.09|0.32
Hawaiian basalt|2|1711.57720584779|3.48603237284376|45.52|1.31|7.04|11.475|0.17|25.58|6.04|1.37|0.2
Hawaiian basalt|2|1584.93822451644|2.42401655686483|47.62|1.97|9.42|11.4757902097902|0.17|19.24|7.24|1.44|0.35
Hawaiian basalt|2|1503.17337793114|2.01895882419712|49.55|2.18|12.45|11.484|0.18|9.93|10.44|2.24|0.32
Hawaiian basalt|2|1506.29462542467|2.07369397616212|49.17|2.56|11.92|11.484|0.17|11.05|9.67|2.25|0.36
Hawaiian basalt|2|1533.31007005554|2.41934416096362|47.38|2.27|10.82|11.484|0.18|14.64|9.25|1.99|0.28
Hawaiian basalt|2|1585.10874807753|2.45998963767276|47.55|1.57|9.63|11.484|0.17|18.67|7.65|1.69|0.21
Hawaiian basalt|2|1598.61859212705|2.56175625604717|47.6|1.6|9.05|11.5|0.17|21.43|6.62|1.45|0.28
Hawaiian basalt|2|1556.63917780281|2.22745504126766|48.28|1.99|10.56|11.502|0.17|15.08|8.58|1.96|0.33
Hawaiian basalt|2|1502.55475872329|2.10919656427976|49.34|2.69|12.56|11.511|0.17|10.58|9.8|2.24|0.54
Hawaiian basalt|2|1517.86857241105|2.26156158487871|48.41|2.3|11.62|11.513|0.17|13.35|9.77|1.94|0.47
Hawaiian basalt|2|1502.89155499584|2.10749471509194|49.4|2.67|12.74|11.519|0.17|10.04|10.23|2.21|0.52
Hawaiian basalt|2|1521.7537713079|2.31309229640449|48.22|2.27|11.56|11.533|0.18|13.67|9.68|1.94|0.45
Hawaiian basalt|2|1567.77661454334|2.34519091940778|47.97|1.98|10.48|11.542|0.17|17.03|8.3|1.67|0.31
Hawaiian basalt|2|1510.47191636398|2.13512219140556|49.05|2.56|12.58|11.565|0.18|9.29|10.72|2.21|0.35
Hawaiian basalt|2|1658.05680374238|3.43759953111577|45.39|1.49|7.4|11.565|0.17|23.99|6.86|1.33|0.19
Hawaiian basalt|2|1709.03231941157|3.2949858523085|46.01|1.08|7.37|11.57|0.17|25.8|5.69|1.19|0.19
Hawaiian basalt|2|1528.13924919152|2.38194767168734|47.76|2.37|11.45|11.574|0.18|13.02|9.88|2.09|0.28
Hawaiian basalt|2|1564.67755584702|2.39813523620946|47.85|2.38|10.41|11.583|0.18|15.28|8.55|1.98|0.43
Hawaiian basalt|2|1588.21308422634|2.59849669683102|46.77|1.78|10.25|11.5858601398601|0.18|17.78|8.36|1.54|0.23
Hawaiian basalt|2|1716.01126540602|3.57308980481591|45.41|1.13|7.73|11.589|0.17|25.55|5.96|1.26|0.21
Hawaiian basalt|2|1508.58714013962|2.08868797289593|49.43|2.21|12.46|11.608|0.18|10.97|10.32|2.05|0.38
Hawaiian basalt|2|1512.79549637821|1.98164041481442|49.45|1.69|11.77|11.619|0.18|12.3|9.18|1.97|0.25
Hawaiian basalt|2|1758.96544997198|4.20169280043892|44.14|1.31|6.4|11.6408951048951|0.17|26.58|5.7|1.03|0.33
Hawaiian basalt|2|1584.63698385418|2.61464579387804|46.95|2.11|10.09|11.646|0.18|16.56|8.6|1.83|0.28
Hawaiian basalt|2|1586.92559995515|2.643772968845|46.82|2.12|10.11|11.664|0.18|16.6|8.58|1.8|0.28
Hawaiian basalt|2|1594.59683403727|2.6311508152037|47.44|1.54|10.02|11.698|0.17|18.74|7.55|1.67|0.31
Hawaiian basalt|2|1610.38071504063|2.92561566952605|46.68|1.8|9.52|11.712|0.17|19.52|8.26|1.52|0.35
Hawaiian basalt|2|1577.92929996983|2.40717237773014|48.19|1.66|10.1|11.723|0.17|17.75|7.7|1.77|0.33
Hawaiian basalt|2|1563.68121381822|2.29927635160661|48.53|1.91|11.15|11.744|0.18|15.17|8.94|1.76|0.33
Hawaiian basalt|2|1606.56039762057|2.88637859716087|46.82|1.86|9.82|11.762|0.17|18.87|8.31|1.57|0.36
Hawaiian basalt|2|1602.95504542594|2.78935522011805|47.1|1.82|9.87|11.771|0.17|18.78|7.97|1.61|0.33
Hawaiian basalt|2|1630.51760922727|3.12821598133651|46.57|1.52|8.95|11.783|0.17|21.97|6.81|1.59|0.28
Hawaiian basalt|2|1628.07613540459|2.93975955658455|46.95|1.41|8.87|11.8614125874126|0.18|21.55|6.81|1.47|0.21
Hawaiian basalt|2|1669.26158022769|3.61713362294299|45.63|1.54|7.27|11.862|0.18|23.77|6.66|1.47|0.26
Hawaiian basalt|2|1622.88052976354|3.00226884242244|46.6|1.7|9.46|11.882|0.16|20.01|7.55|1.48|0.3
Hawaiian basalt|2|1630.22672061566|3.1385717442682|46.46|1.59|9.23|11.902|0.17|20.65|7.62|1.51|0.3
Hawaiian basalt|2|1517.4570160609|2.01228161451024|50.21|1.86|12.18|11.93|0.17|11.23|9.76|1.92|0.3
Hawaiian basalt|2|1521.02895617045|2.13408546268226|49.69|2.33|12.73|11.9442121212121|0.18|9.36|10.8|2|0.26
Hawaiian basalt|2|1520.42877491466|2.11955157151204|49.73|2.55|12.33|11.9442121212121|0.18|10|10.21|2.01|0.31
Hawaiian basalt|2|1694.34286824213|4.08049952937669|44.63|1.4|7.13|11.95|0.19|24.21|6.33|1.34|0.4
Hawaiian basalt|2|1544.52270599508|2.72973279252078|47.01|3|13.81|11.97|0.19|8.16|12.01|2.29|0.16
Hawaiian basalt|2|1739.79171764652|3.84978339344691|45.33|1.06|7.55|11.9734393939394|0.17|26.12|5.7|0.1|1.29
Hawaiian basalt|2|1599.12438029205|2.63160582434426|47.67|1.97|9.64|11.9831818181818|0.17|18.03|8.01|1.65|0.23
Hawaiian basalt|2|1600.99148722565|2.66730341593898|47.1|1.6|10.8|12.004|0.19|17.3|8.05|1.58|0.08
Hawaiian basalt|2|1672.74455629186|3.72753941236444|44.85|1.7|8.49|12.006|0.18|22.24|7.19|1.34|0.08
